game_id,player_id,player_name,period,shot_clock,dribbles,touch_time,shot_distance,shot_value,shot_zone,defender_distance,pressure_level,shot_result,shot_made,points
21400804,201579,roy hibbert,2,6.4,0,1.5,19.4,2,Mid-Range,11.9,Very Open,missed,0,0
21400804,201579,roy hibbert,3,12.0,1,2.3,4.7,2,Paint,2.9,Tight,made,1,2
21400804,201579,roy hibbert,3,24.0,1,1.2,4.2,2,Paint,1.6,Very Tight,made,1,2
21400804,201579,roy hibbert,3,14.7,1,1.5,6.3,2,Paint,2.2,Very Tight,missed,0,0
21400794,201579,roy hibbert,1,12.0,0,0.8,15.5,2,Mid-Range,6.5,Very Open,made,1,2
21400794,201579,roy hibbert,2,12.0,1,3.3,6.1,2,Paint,2.2,Very Tight,missed,0,0
21400794,201579,roy hibbert,3,5.0,1,1.6,5.6,2,Paint,3.1,Tight,made,1,2
21400794,201579,roy hibbert,4,3.2,0,3.3,13.5,2,Mid-Range,4.1,Open,missed,0,0
21400794,201579,roy hibbert,4,10.5,2,2.9,5.1,2,Paint,2.4,Tight,missed,0,0
21400794,201579,roy hibbert,4,7.0,3,5.2,6.6,2,Paint,2.9,Tight,made,1,2
21400774,201579,roy hibbert,1,17.5,1,1.3,18.4,2,Mid-Range,5.0,Open,made,1,2
21400774,201579,roy hibbert,1,14.5,0,2.7,17.5,2,Mid-Range,4.7,Open,missed,0,0
21400774,201579,roy hibbert,1,16.9,0,1.0,3.9,2,Paint,1.3,Very Tight,made,1,2
21400774,201579,roy hibbert,1,11.6,0,0.9,18.6,2,Mid-Range,4.9,Open,missed,0,0
21400774,201579,roy hibbert,1,15.1,1,1.7,4.0,2,Paint,3.6,Tight,made,1,2
21400774,201579,roy hibbert,1,24.0,0,1.1,1.5,2,Paint,0.1,Very Tight,missed,0,0
21400774,201579,roy hibbert,2,24.0,0,0.0,2.0,2,Paint,0.4,Very Tight,made,1,2
21400774,201579,roy hibbert,3,12.0,3,5.5,6.4,2,Paint,1.6,Very Tight,missed,0,0
21400774,201579,roy hibbert,3,12.9,0,0.5,2.9,2,Paint,3.0,Tight,missed,0,0
21400774,201579,roy hibbert,4,2.9,3,4.0,5.3,2,Paint,0.0,Very Tight,made,1,2
21400774,201579,roy hibbert,4,23.8,0,0.1,3.1,2,Paint,0.8,Very Tight,missed,0,0
21400774,201579,roy hibbert,4,12.1,0,0.8,6.7,2,Paint,2.2,Very Tight,missed,0,0
21400774,201579,roy hibbert,4,10.2,1,4.5,2.2,2,Paint,1.5,Very Tight,missed,0,0
21400768,201579,roy hibbert,1,7.0,3,8.1,13.1,2,Mid-Range,2.3,Tight,missed,0,0
21400768,201579,roy hibbert,1,5.3,3,5.5,10.0,2,Mid-Range,3.0,Tight,made,1,2
21400768,201579,roy hibbert,1,13.8,0,0.9,8.6,2,Mid-Range,3.1,Tight,missed,0,0
21400768,201579,roy hibbert,1,20.0,0,0.7,7.2,2,Paint,3.2,Tight,missed,0,0
21400768,201579,roy hibbert,1,13.2,0,0.9,18.6,2,Mid-Range,5.4,Open,missed,0,0
21400768,201579,roy hibbert,2,6.6,0,0.0,5.3,2,Paint,1.6,Very Tight,missed,0,0
21400768,201579,roy hibbert,2,14.5,1,1.4,18.8,2,Mid-Range,4.8,Open,missed,0,0
21400768,201579,roy hibbert,2,10.7,2,6.3,9.5,2,Mid-Range,4.1,Open,made,1,2
21400768,201579,roy hibbert,4,8.8,4,5.4,9.3,2,Mid-Range,2.5,Tight,missed,0,0
21400747,201579,roy hibbert,1,15.2,0,0.8,8.2,2,Mid-Range,2.5,Tight,made,1,2
21400747,201579,roy hibbert,1,12.4,0,1.3,17.1,2,Mid-Range,5.4,Open,made,1,2
21400747,201579,roy hibbert,1,6.0,0,2.2,20.2,2,Mid-Range,1.7,Very Tight,missed,0,0
21400747,201579,roy hibbert,2,10.0,3,4.6,8.3,2,Mid-Range,3.5,Tight,missed,0,0
21400747,201579,roy hibbert,2,16.5,0,0.9,19.0,2,Mid-Range,11.3,Very Open,missed,0,0
21400747,201579,roy hibbert,2,15.4,0,1.3,1.5,2,Paint,3.4,Tight,missed,0,0
21400747,201579,roy hibbert,2,5.0,1,3.6,7.9,2,Paint,1.9,Very Tight,missed,0,0
21400747,201579,roy hibbert,3,4.1,4,5.2,10.5,2,Mid-Range,2.1,Very Tight,made,1,2
21400747,201579,roy hibbert,3,4.8,0,0.7,21.6,2,Mid-Range,7.5,Very Open,made,1,2
21400747,201579,roy hibbert,4,11.0,0,1.0,19.0,2,Mid-Range,7.9,Very Open,made,1,2
21400747,201579,roy hibbert,4,13.9,0,1.1,18.9,2,Mid-Range,7.5,Very Open,missed,0,0
21400747,201579,roy hibbert,4,12.3,0,0.1,2.5,2,Paint,1.4,Very Tight,missed,0,0
21400731,201579,roy hibbert,1,8.9,0,1.0,8.5,2,Mid-Range,3.2,Tight,made,1,2
21400731,201579,roy hibbert,2,11.4,1,1.6,7.8,2,Paint,0.7,Very Tight,made,1,2
21400731,201579,roy hibbert,2,6.7,3,5.7,6.2,2,Paint,1.7,Very Tight,made,1,2
21400731,201579,roy hibbert,2,7.5,3,5.6,6.8,2,Paint,1.5,Very Tight,missed,0,0
21400731,201579,roy hibbert,3,9.4,0,2.6,14.6,2,Mid-Range,4.3,Open,made,1,2
21400731,201579,roy hibbert,3,9.0,3,6.6,6.3,2,Paint,0.4,Very Tight,missed,0,0
21400731,201579,roy hibbert,3,2.5,0,1.0,4.6,2,Paint,1.6,Very Tight,made,1,2
21400731,201579,roy hibbert,3,22.9,0,1.8,3.7,2,Paint,0.7,Very Tight,made,1,2
21400731,201579,roy hibbert,4,10.8,3,4.9,10.1,2,Mid-Range,0.9,Very Tight,made,1,2
21400731,201579,roy hibbert,4,24.0,0,1.1,0.3,2,Paint,3.3,Tight,made,1,2
21400731,201579,roy hibbert,4,1.1,3,3.7,16.9,2,Mid-Range,2.6,Tight,missed,0,0
21400705,201579,roy hibbert,1,11.1,3,4.9,11.4,2,Mid-Range,2.7,Tight,missed,0,0
21400705,201579,roy hibbert,1,17.5,0,0.7,1.4,2,Paint,1.5,Very Tight,made,1,2
21400705,201579,roy hibbert,1,21.6,0,0.7,7.4,2,Paint,2.6,Tight,missed,0,0
21400705,201579,roy hibbert,2,10.0,4,4.2,6.3,2,Paint,1.6,Very Tight,made,1,2
21400705,201579,roy hibbert,2,6.7,1,1.8,2.9,2,Paint,0.9,Very Tight,made,1,2
21400705,201579,roy hibbert,3,24.0,0,0.0,1.0,2,Paint,0.8,Very Tight,missed,0,0
21400705,201579,roy hibbert,3,16.2,0,1.0,16.3,2,Mid-Range,5.1,Open,made,1,2
21400705,201579,roy hibbert,3,5.3,2,2.7,10.2,2,Mid-Range,1.8,Very Tight,missed,0,0
21400705,201579,roy hibbert,3,4.2,1,1.9,7.9,2,Paint,0.7,Very Tight,missed,0,0
21400705,201579,roy hibbert,4,5.5,1,3.5,8.6,2,Mid-Range,0.0,Very Tight,missed,0,0
21400694,201579,roy hibbert,2,5.5,0,0.8,20.5,2,Mid-Range,4.1,Open,missed,0,0
21400694,201579,roy hibbert,2,10.5,0,0.6,5.8,2,Paint,3.2,Tight,made,1,2
21400694,201579,roy hibbert,2,5.5,4,5.1,9.1,2,Mid-Range,2.2,Very Tight,made,1,2
21400694,201579,roy hibbert,2,19.8,0,0.3,24.5,2,Mid-Range,3.5,Tight,made,1,2
21400694,201579,roy hibbert,3,9.9,0,1.0,8.9,2,Mid-Range,1.1,Very Tight,made,1,2
21400694,201579,roy hibbert,3,16.4,0,1.0,18.1,2,Mid-Range,9.7,Very Open,made,1,2
21400694,201579,roy hibbert,3,10.5,2,5.4,8.6,2,Mid-Range,3.2,Tight,made,1,2
21400694,201579,roy hibbert,3,10.2,0,1.2,17.7,2,Mid-Range,5.6,Open,made,1,2
21400694,201579,roy hibbert,3,9.7,1,5.2,8.4,2,Mid-Range,2.9,Tight,missed,0,0
21400694,201579,roy hibbert,3,9.6,0,1.3,2.2,2,Paint,0.0,Very Tight,made,1,2
21400675,201579,roy hibbert,1,12.3,1,1.9,6.5,2,Paint,2.9,Tight,made,1,2
21400675,201579,roy hibbert,1,12.3,0,0.9,10.9,2,Mid-Range,4.4,Open,missed,0,0
21400675,201579,roy hibbert,1,12.3,1,1.6,3.4,2,Paint,2.0,Very Tight,missed,0,0
21400675,201579,roy hibbert,1,12.3,0,0.8,13.5,2,Mid-Range,4.7,Open,missed,0,0
21400675,201579,roy hibbert,2,12.3,0,0.0,1.0,2,Paint,0.1,Very Tight,made,1,2
21400675,201579,roy hibbert,2,12.3,0,0.8,13.6,2,Mid-Range,5.4,Open,missed,0,0
21400675,201579,roy hibbert,2,12.3,0,0.5,6.5,2,Paint,2.2,Very Tight,missed,0,0
21400675,201579,roy hibbert,3,12.3,0,1.3,6.2,2,Paint,2.7,Tight,made,1,2
21400675,201579,roy hibbert,3,12.3,0,1.1,9.0,2,Mid-Range,3.1,Tight,made,1,2
21400662,201579,roy hibbert,1,5.6,0,1.3,18.7,2,Mid-Range,5.7,Open,missed,0,0
21400662,201579,roy hibbert,1,17.3,1,2.9,9.4,2,Mid-Range,4.2,Open,missed,0,0
21400662,201579,roy hibbert,1,12.9,3,4.2,10.6,2,Mid-Range,3.0,Tight,made,1,2
21400662,201579,roy hibbert,1,4.4,2,4.0,10.6,2,Mid-Range,2.4,Tight,missed,0,0
21400662,201579,roy hibbert,2,11.1,2,4.7,7.7,2,Paint,3.4,Tight,made,1,2
21400662,201579,roy hibbert,2,9.9,1,5.0,8.2,2,Mid-Range,3.7,Tight,made,1,2
21400662,201579,roy hibbert,2,16.0,0,0.9,7.0,2,Paint,1.9,Very Tight,missed,0,0
21400662,201579,roy hibbert,2,24.0,0,0.0,0.1,2,Paint,1.1,Very Tight,made,1,2
21400662,201579,roy hibbert,2,10.8,1,1.6,8.3,2,Mid-Range,2.9,Tight,missed,0,0
21400662,201579,roy hibbert,3,2.1,5,5.0,8.3,2,Mid-Range,3.1,Tight,missed,0,0
21400662,201579,roy hibbert,3,18.6,1,4.4,9.1,2,Mid-Range,3.0,Tight,made,1,2
21400662,201579,roy hibbert,3,4.2,3,4.8,9.4,2,Mid-Range,3.0,Tight,missed,0,0
21400644,201579,roy hibbert,2,8.8,0,0.7,19.5,2,Mid-Range,5.9,Open,missed,0,0
21400644,201579,roy hibbert,2,8.4,0,0.7,15.2,2,Mid-Range,11.1,Very Open,missed,0,0
21400644,201579,roy hibbert,2,14.9,1,2.6,7.1,2,Paint,4.4,Open,made,1,2
21400644,201579,roy hibbert,3,4.1,0,0.8,15.5,2,Mid-Range,6.2,Very Open,missed,0,0
21400628,201579,roy hibbert,1,4.8,1,5.3,9.0,2,Mid-Range,2.3,Tight,missed,0,0
21400628,201579,roy hibbert,1,7.4,0,3.7,20.0,2,Mid-Range,10.7,Very Open,missed,0,0
21400628,201579,roy hibbert,3,12.7,0,0.8,20.2,2,Mid-Range,5.5,Open,made,1,2
21400628,201579,roy hibbert,3,4.6,1,3.4,2.7,2,Paint,2.3,Tight,missed,0,0
21400617,201579,roy hibbert,1,5.4,0,0.7,12.0,2,Mid-Range,3.1,Tight,missed,0,0
21400617,201579,roy hibbert,1,11.1,1,3.2,5.3,2,Paint,3.1,Tight,made,1,2
21400617,201579,roy hibbert,1,22.6,0,0.0,3.8,2,Paint,1.9,Very Tight,made,1,2
21400617,201579,roy hibbert,1,6.0,3,4.9,11.0,2,Mid-Range,1.9,Very Tight,made,1,2
21400617,201579,roy hibbert,1,14.0,0,0.8,17.3,2,Mid-Range,5.8,Open,missed,0,0
21400617,201579,roy hibbert,2,10.0,0,1.8,9.2,2,Mid-Range,2.9,Tight,made,1,2
21400617,201579,roy hibbert,3,12.0,0,0.8,16.2,2,Mid-Range,6.8,Very Open,made,1,2
21400617,201579,roy hibbert,3,11.8,3,2.6,4.6,2,Paint,3.2,Tight,missed,0,0
21400617,201579,roy hibbert,3,20.4,1,1.6,2.1,2,Paint,3.1,Tight,missed,0,0
21400617,201579,roy hibbert,3,24.0,0,0.3,1.9,2,Paint,2.0,Very Tight,made,1,2
21400600,201579,roy hibbert,1,3.9,4,6.4,7.9,2,Paint,2.8,Tight,made,1,2
21400600,201579,roy hibbert,1,3.1,0,0.7,19.8,2,Mid-Range,4.6,Open,made,1,2
21400600,201579,roy hibbert,1,7.8,1,5.0,11.1,2,Mid-Range,2.9,Tight,made,1,2
21400600,201579,roy hibbert,1,12.4,2,3.5,8.5,2,Mid-Range,2.1,Very Tight,missed,0,0
21400600,201579,roy hibbert,2,12.5,2,5.8,9.2,2,Mid-Range,2.8,Tight,made,1,2
21400600,201579,roy hibbert,2,7.6,0,2.2,18.5,2,Mid-Range,3.8,Tight,missed,0,0
21400600,201579,roy hibbert,3,9.4,2,4.6,8.2,2,Mid-Range,2.8,Tight,missed,0,0
21400600,201579,roy hibbert,3,5.0,1,4.9,9.4,2,Mid-Range,1.7,Very Tight,missed,0,0
21400600,201579,roy hibbert,3,11.8,0,0.7,17.2,2,Mid-Range,4.9,Open,missed,0,0
21400600,201579,roy hibbert,3,14.7,0,1.7,7.0,2,Paint,2.6,Tight,made,1,2
21400600,201579,roy hibbert,3,6.0,0,0.9,19.1,2,Mid-Range,6.9,Very Open,missed,0,0
21400600,201579,roy hibbert,4,8.2,0,1.1,7.5,2,Paint,1.6,Very Tight,made,1,2
21400600,201579,roy hibbert,4,3.3,2,3.5,7.5,2,Paint,1.8,Very Tight,missed,0,0
21400587,201579,roy hibbert,1,13.9,1,6.5,10.0,2,Mid-Range,2.7,Tight,missed,0,0
21400587,201579,roy hibbert,1,10.4,0,0.8,15.1,2,Mid-Range,4.1,Open,missed,0,0
21400587,201579,roy hibbert,2,2.3,1,4.8,10.2,2,Mid-Range,3.1,Tight,made,1,2
21400587,201579,roy hibbert,2,9.2,0,1.2,7.8,2,Paint,1.5,Very Tight,missed,0,0
21400587,201579,roy hibbert,2,4.0,3,5.2,8.2,2,Mid-Range,0.6,Very Tight,made,1,2
21400587,201579,roy hibbert,2,12.8,0,0.8,20.1,2,Mid-Range,6.9,Very Open,made,1,2
21400587,201579,roy hibbert,3,24.0,0,0.2,1.4,2,Paint,0.2,Very Tight,made,1,2
21400587,201579,roy hibbert,3,9.5,0,1.4,7.6,2,Paint,1.5,Very Tight,made,1,2
21400587,201579,roy hibbert,3,11.7,0,1.2,4.4,2,Paint,3.4,Tight,made,1,2
21400587,201579,roy hibbert,3,11.0,9,5.6,9.6,2,Mid-Range,3.3,Tight,missed,0,0
21400587,201579,roy hibbert,4,8.4,3,4.6,9.3,2,Mid-Range,2.3,Tight,made,1,2
21400567,201579,roy hibbert,1,6.4,2,2.4,4.5,2,Paint,1.1,Very Tight,missed,0,0
21400567,201579,roy hibbert,1,24.0,0,1.2,2.1,2,Paint,0.0,Very Tight,missed,0,0
21400567,201579,roy hibbert,1,7.0,3,4.7,6.9,2,Paint,2.6,Tight,made,1,2
21400567,201579,roy hibbert,1,15.0,0,0.7,18.9,2,Mid-Range,4.9,Open,made,1,2
21400567,201579,roy hibbert,1,12.3,0,0.0,1.9,2,Paint,4.6,Open,made,1,2
21400567,201579,roy hibbert,1,15.9,0,0.6,13.7,2,Mid-Range,6.2,Very Open,missed,0,0
21400567,201579,roy hibbert,1,6.1,4,5.1,9.2,2,Mid-Range,0.4,Very Tight,missed,0,0
21400567,201579,roy hibbert,1,15.6,0,0.9,1.3,2,Paint,2.2,Very Tight,missed,0,0
21400567,201579,roy hibbert,3,14.2,0,0.8,5.1,2,Paint,0.1,Very Tight,missed,0,0
21400567,201579,roy hibbert,3,9.3,2,4.5,4.4,2,Paint,5.6,Open,missed,0,0
21400567,201579,roy hibbert,3,23.0,0,0.4,1.6,2,Paint,3.0,Tight,missed,0,0
21400567,201579,roy hibbert,3,22.2,0,0.1,0.6,2,Paint,0.0,Very Tight,made,1,2
21400552,201579,roy hibbert,1,24.0,0,0.0,6.2,2,Paint,2.1,Very Tight,missed,0,0
21400552,201579,roy hibbert,1,24.0,0,0.0,2.1,2,Paint,2.2,Very Tight,missed,0,0
21400552,201579,roy hibbert,1,9.0,1,2.2,7.1,2,Paint,2.4,Tight,missed,0,0
21400552,201579,roy hibbert,3,11.6,0,1.1,2.1,2,Paint,1.4,Very Tight,missed,0,0
21400552,201579,roy hibbert,3,11.5,0,0.0,2.0,2,Paint,1.1,Very Tight,made,1,2
21400552,201579,roy hibbert,4,7.0,1,1.1,19.8,2,Mid-Range,5.4,Open,missed,0,0
21400552,201579,roy hibbert,4,5.3,0,0.7,3.3,2,Paint,0.4,Very Tight,made,1,2
21400552,201579,roy hibbert,4,16.0,0,0.0,2.6,2,Paint,1.1,Very Tight,made,1,2
21400538,201579,roy hibbert,1,6.0,0,0.8,9.5,2,Mid-Range,2.7,Tight,made,1,2
21400538,201579,roy hibbert,1,12.0,0,0.8,18.5,2,Mid-Range,6.4,Very Open,missed,0,0
21400538,201579,roy hibbert,1,12.3,0,0.0,0.2,2,Paint,1.0,Very Tight,made,1,2
21400538,201579,roy hibbert,1,8.8,0,8.5,0.6,2,Paint,0.2,Very Tight,missed,0,0
21400538,201579,roy hibbert,1,13.9,0,0.1,8.7,2,Mid-Range,11.7,Very Open,missed,0,0
21400538,201579,roy hibbert,1,12.3,0,4.0,15.5,2,Mid-Range,3.9,Tight,made,1,2
21400538,201579,roy hibbert,1,12.3,0,0.0,7.9,2,Paint,0.6,Very Tight,missed,0,0
21400538,201579,roy hibbert,1,12.3,0,0.0,23.7,2,Mid-Range,7.4,Very Open,made,1,2
21400538,201579,roy hibbert,1,12.3,0,0.2,15.7,2,Mid-Range,3.1,Tight,made,1,2
21400538,201579,roy hibbert,2,12.6,0,0.8,19.1,2,Mid-Range,6.7,Very Open,missed,0,0
21400538,201579,roy hibbert,2,24.0,0,2.9,1.1,2,Paint,0.5,Very Tight,missed,0,0
21400538,201579,roy hibbert,2,23.0,0,0.2,1.2,2,Paint,1.6,Very Tight,missed,0,0
21400538,201579,roy hibbert,2,8.9,0,2.0,5.5,2,Paint,0.8,Very Tight,made,1,2
21400538,201579,roy hibbert,3,8.7,1,1.9,9.7,2,Mid-Range,2.5,Tight,missed,0,0
21400538,201579,roy hibbert,3,3.0,0,1.3,14.9,2,Mid-Range,2.8,Tight,missed,0,0
21400538,201579,roy hibbert,4,7.2,1,4.1,10.7,2,Mid-Range,3.7,Tight,made,1,2
21400538,201579,roy hibbert,4,10.1,0,0.5,10.2,2,Mid-Range,3.2,Tight,missed,0,0
21400538,201579,roy hibbert,5,12.3,1,1.4,8.8,2,Mid-Range,1.3,Very Tight,missed,0,0
21400538,201579,roy hibbert,5,7.6,0,0.9,19.3,2,Mid-Range,8.6,Very Open,missed,0,0
21400533,201579,roy hibbert,1,10.4,0,0.7,19.3,2,Mid-Range,7.2,Very Open,made,1,2
21400533,201579,roy hibbert,1,13.1,2,4.9,18.1,2,Mid-Range,5.7,Open,missed,0,0
21400516,201579,roy hibbert,1,10.2,0,1.0,17.9,2,Mid-Range,7.8,Very Open,missed,0,0
21400516,201579,roy hibbert,1,6.6,0,1.0,11.2,2,Mid-Range,3.6,Tight,made,1,2
21400516,201579,roy hibbert,1,4.6,3,5.9,6.9,2,Paint,2.0,Very Tight,missed,0,0
21400516,201579,roy hibbert,1,16.7,1,2.1,5.4,2,Paint,0.6,Very Tight,made,1,2
21400516,201579,roy hibbert,1,3.9,2,2.8,6.1,2,Paint,1.3,Very Tight,made,1,2
21400516,201579,roy hibbert,2,13.2,1,3.4,18.6,2,Mid-Range,6.3,Very Open,made,1,2
21400516,201579,roy hibbert,2,5.7,2,5.6,8.0,2,Paint,2.4,Tight,missed,0,0
21400516,201579,roy hibbert,3,1.8,0,1.1,0.3,2,Paint,2.0,Very Tight,made,1,2
21400516,201579,roy hibbert,3,9.0,2,2.4,2.9,2,Paint,2.1,Very Tight,made,1,2
21400516,201579,roy hibbert,3,1.2,3,2.8,12.6,2,Mid-Range,3.6,Tight,made,1,2
21400516,201579,roy hibbert,3,6.0,0,0.8,6.7,2,Paint,3.1,Tight,missed,0,0
21400516,201579,roy hibbert,3,6.8,2,3.0,8.1,2,Mid-Range,1.4,Very Tight,made,1,2
21400516,201579,roy hibbert,4,2.3,1,2.9,16.9,2,Mid-Range,4.0,Tight,missed,0,0
21400508,201579,roy hibbert,1,9.3,0,2.4,7.0,2,Paint,2.6,Tight,missed,0,0
21400508,201579,roy hibbert,1,8.2,1,2.7,4.2,2,Paint,1.1,Very Tight,made,1,2
21400508,201579,roy hibbert,1,10.9,0,1.0,17.4,2,Mid-Range,7.3,Very Open,missed,0,0
21400508,201579,roy hibbert,1,7.7,1,3.7,6.8,2,Paint,1.0,Very Tight,made,1,2
21400508,201579,roy hibbert,1,12.4,2,3.5,6.4,2,Paint,1.8,Very Tight,missed,0,0
21400508,201579,roy hibbert,1,9.9,0,1.4,4.4,2,Paint,2.1,Very Tight,missed,0,0
21400508,201579,roy hibbert,2,7.7,0,1.2,17.8,2,Mid-Range,5.4,Open,made,1,2
21400508,201579,roy hibbert,3,15.1,0,0.7,17.9,2,Mid-Range,4.7,Open,made,1,2
21400508,201579,roy hibbert,4,24.0,0,0.4,2.2,2,Paint,1.4,Very Tight,made,1,2
21400508,201579,roy hibbert,4,12.0,0,0.7,4.4,2,Paint,2.5,Tight,missed,0,0
21400508,201579,roy hibbert,4,10.0,0,0.8,18.7,2,Mid-Range,5.8,Open,missed,0,0
21400508,201579,roy hibbert,4,12.3,1,2.0,20.0,2,Mid-Range,2.1,Very Tight,missed,0,0
21400490,201579,roy hibbert,1,11.9,2,2.8,9.6,2,Mid-Range,2.0,Very Tight,made,1,2
21400490,201579,roy hibbert,1,13.0,0,1.2,7.4,2,Paint,2.4,Tight,made,1,2
21400490,201579,roy hibbert,2,10.8,1,1.6,8.9,2,Mid-Range,1.7,Very Tight,missed,0,0
21400490,201579,roy hibbert,2,7.5,3,5.8,13.1,2,Mid-Range,1.8,Very Tight,made,1,2
21400490,201579,roy hibbert,2,12.0,0,0.8,19.2,2,Mid-Range,3.3,Tight,made,1,2
21400490,201579,roy hibbert,3,13.8,0,4.6,11.3,2,Mid-Range,2.8,Tight,missed,0,0
21400490,201579,roy hibbert,3,8.8,0,1.4,3.4,2,Paint,2.7,Tight,made,1,2
21400490,201579,roy hibbert,3,11.9,0,0.1,3.6,2,Paint,3.6,Tight,made,1,2
21400490,201579,roy hibbert,3,1.6,0,2.6,13.0,2,Mid-Range,1.8,Very Tight,missed,0,0
21400490,201579,roy hibbert,4,3.3,0,4.9,10.5,2,Mid-Range,2.5,Tight,missed,0,0
21400490,201579,roy hibbert,4,9.1,0,0.6,12.2,2,Mid-Range,2.9,Tight,missed,0,0
21400476,201579,roy hibbert,1,10.7,0,0.8,5.3,2,Paint,1.4,Very Tight,made,1,2
21400476,201579,roy hibbert,1,10.0,2,4.8,7.4,2,Paint,0.3,Very Tight,missed,0,0
21400476,201579,roy hibbert,2,21.2,0,1.4,5.2,2,Paint,2.9,Tight,missed,0,0
21400476,201579,roy hibbert,2,13.3,0,1.2,4.1,2,Paint,0.0,Very Tight,missed,0,0
21400476,201579,roy hibbert,2,7.3,0,0.7,6.1,2,Paint,2.1,Very Tight,made,1,2
21400476,201579,roy hibbert,3,5.6,2,4.8,11.7,2,Mid-Range,2.2,Very Tight,made,1,2
21400476,201579,roy hibbert,3,8.1,1,2.3,9.0,2,Mid-Range,2.1,Very Tight,made,1,2
21400476,201579,roy hibbert,3,23.3,0,1.2,2.2,2,Paint,1.0,Very Tight,missed,0,0
21400460,201579,roy hibbert,1,8.0,0,1.7,4.5,2,Paint,0.0,Very Tight,made,1,2
21400460,201579,roy hibbert,1,6.5,1,4.4,6.4,2,Paint,2.3,Tight,missed,0,0
21400460,201579,roy hibbert,1,12.6,0,0.8,19.5,2,Mid-Range,5.4,Open,missed,0,0
21400460,201579,roy hibbert,1,6.5,2,5.9,5.5,2,Paint,0.3,Very Tight,made,1,2
21400460,201579,roy hibbert,1,6.0,0,0.9,12.4,2,Mid-Range,4.5,Open,missed,0,0
21400460,201579,roy hibbert,1,11.3,0,1.0,17.3,2,Mid-Range,4.9,Open,missed,0,0
21400460,201579,roy hibbert,3,10.7,0,0.9,17.3,2,Mid-Range,5.5,Open,made,1,2
21400460,201579,roy hibbert,3,24.0,0,0.1,3.6,2,Paint,2.8,Tight,missed,0,0
21400448,201579,roy hibbert,1,16.6,0,1.2,2.8,2,Paint,1.7,Very Tight,missed,0,0
21400448,201579,roy hibbert,1,4.8,0,0.8,20.2,2,Mid-Range,7.7,Very Open,made,1,2
21400448,201579,roy hibbert,1,16.9,0,1.8,5.0,2,Paint,1.9,Very Tight,made,1,2
21400448,201579,roy hibbert,1,14.4,1,2.4,14.9,2,Mid-Range,4.2,Open,missed,0,0
21400448,201579,roy hibbert,3,15.2,1,4.2,9.2,2,Mid-Range,3.0,Tight,missed,0,0
21400448,201579,roy hibbert,3,6.0,0,1.3,18.3,2,Mid-Range,6.3,Very Open,made,1,2
21400435,201579,roy hibbert,1,8.1,1,2.8,8.8,2,Mid-Range,3.8,Tight,made,1,2
21400435,201579,roy hibbert,1,13.6,0,0.7,17.8,2,Mid-Range,4.8,Open,missed,0,0
21400435,201579,roy hibbert,1,15.7,0,1.0,6.4,2,Paint,2.3,Tight,missed,0,0
21400435,201579,roy hibbert,1,9.7,3,4.4,5.8,2,Paint,2.4,Tight,made,1,2
21400435,201579,roy hibbert,1,12.2,0,2.1,7.9,2,Paint,2.9,Tight,made,1,2
21400435,201579,roy hibbert,2,14.4,0,0.2,5.2,2,Paint,2.2,Very Tight,missed,0,0
21400435,201579,roy hibbert,3,11.9,0,0.8,17.5,2,Mid-Range,4.9,Open,missed,0,0
21400435,201579,roy hibbert,3,18.1,0,0.0,1.9,2,Paint,4.9,Open,made,1,2
21400435,201579,roy hibbert,3,5.6,2,5.0,9.4,2,Mid-Range,3.4,Tight,missed,0,0
21400435,201579,roy hibbert,4,12.2,1,5.4,6.2,2,Paint,1.6,Very Tight,made,1,2
21400417,201579,roy hibbert,1,11.8,0,1.0,17.5,2,Mid-Range,5.0,Open,missed,0,0
21400417,201579,roy hibbert,1,15.5,0,0.7,5.7,2,Paint,2.3,Tight,made,1,2
21400417,201579,roy hibbert,1,11.2,2,4.5,8.7,2,Mid-Range,2.3,Tight,missed,0,0
21400417,201579,roy hibbert,1,11.2,0,0.8,7.7,2,Paint,2.5,Tight,missed,0,0
21400417,201579,roy hibbert,2,7.6,2,5.6,8.1,2,Mid-Range,2.7,Tight,made,1,2
21400417,201579,roy hibbert,3,5.0,1,3.3,8.0,2,Paint,2.4,Tight,missed,0,0
21400417,201579,roy hibbert,3,12.9,0,0.9,19.1,2,Mid-Range,8.4,Very Open,made,1,2
21400417,201579,roy hibbert,4,8.8,0,1.3,16.5,2,Mid-Range,7.7,Very Open,made,1,2
21400417,201579,roy hibbert,4,7.5,3,5.5,9.3,2,Mid-Range,1.9,Very Tight,made,1,2
21400417,201579,roy hibbert,4,0.8,0,4.2,18.7,2,Mid-Range,2.2,Very Tight,missed,0,0
21400407,201579,roy hibbert,1,13.2,1,2.2,6.0,2,Paint,2.6,Tight,missed,0,0
21400407,201579,roy hibbert,1,12.1,0,1.0,4.4,2,Paint,0.0,Very Tight,made,1,2
21400407,201579,roy hibbert,1,13.1,0,1.0,18.2,2,Mid-Range,7.5,Very Open,made,1,2
21400407,201579,roy hibbert,1,2.2,0,0.8,17.6,2,Mid-Range,4.4,Open,made,1,2
21400407,201579,roy hibbert,1,9.0,0,0.6,4.7,2,Paint,3.5,Tight,made,1,2
21400407,201579,roy hibbert,1,11.0,0,0.7,16.6,2,Mid-Range,5.2,Open,missed,0,0
